"TOA5","CR1000_1436_Folgefonna_Modem","CR1000","E10522","CR1000.Std.29","CPU:Calibration_folgefonna_station_code_1436_040926.CR1","14757","Table15min"
"TIMESTAMP","RECORD","ID","BattV_Min","BattV_TMn","PTemp_C_Avg","P","Tilt_X","Tilt_Y","Latitude_A","Latitude_B","Longitude_A","Longitude_B","MagVar","NumSats","Altitude","FixQual","MaxClockChange","NumClockChange","PPS","SecSinceGPRMC","NMEASent(1)","NMEASent(2)","GNSS_Time","Snow_Height","Signal_Quality","T_Avg","T_2_Avg","U_Avg","U_temp_Avg","U_2_Avg","U_temp_2_Avg"
"TS","RN","","Volts","Volts","Deg C","hPa","","","degrees","minutes","degrees","minutes","degrees","count","meters","code","milliseconds","count","microseconds","seconds","","","","","","","","","","",""
"","","Smp","Min","TMn","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-06-05 16:15:00",4349,1436,14.24,"2026-06-05 16:10:00",4.397,824,-1.047,2.707,60,3.95,6,23.45,0.6,11,1642,2,0,0,"NAN",0.88,"$GPRMC,161514,A,6003.9499,N,00623.4521,E,000.0,000.0,050626,000.6,E","$GPGGA,161514,6003.9499,N,00623.4521,E,2,11,0.8,1641.6,M,42.0,M,,","",-999,0,0.978,1.44,97.4,0.239,98.3,1.138
"2026-06-05 16:30:00",4350,1436,14.12,"2026-06-05 16:25:00",4.247,824,-1.056,2.698,60,3.95,6,23.45,0.6,11,1641,2,0,0,"NAN",0.85,"$GPRMC,163014,A,6003.9498,N,00623.4522,E,000.0,000.0,050626,000.6,E","$GPGGA,163014,6003.9498,N,00623.4522,E,2,11,0.8,1640.8,M,42.0,M,,","",-999,0,1.019,1.392,97.5,0.37,98.4,1.167
"2026-06-05 16:45:00",4351,1436,13.95,"2026-06-05 16:42:00",4.142,824,-1.047,2.715,60,3.949,6,23.45,0.6,10,1641,2,0,0,"NAN",0.8,"$GPRMC,164514,A,6003.9491,N,00623.4517,E,000.0,000.0,050626,000.6,E","$GPGGA,164514,6003.9491,N,00623.4517,E,2,10,0.9,1640.6,M,42.0,M,,","",-999,0,0.876,0.847,97.5,0.237,98.3,0.94
"2026-06-05 17:00:00",4352,1436,13.89,"2026-06-05 17:00:00",3.902,825,-1.056,2.698,60,3.949,6,23.45,0.6,11,1642,2,0,0,"NAN",0.89,"$GPRMC,170014,A,6003.9491,N,00623.4514,E,000.0,000.0,050626,000.6,E","$GPGGA,170014,6003.9491,N,00623.4514,E,2,11,0.8,1641.8,M,42.0,M,,","",-999,0,0.712,0.917,97.5,0.085,98.4,0.756
"2026-06-05 17:15:00",4353,1436,13.77,"2026-06-05 17:15:00",3.634,825,-1.064,2.698,60,3.949,6,23.45,0.6,11,1643,2,0,0,"NAN",0.83,"$GPRMC,171514,A,6003.9494,N,00623.4509,E,000.0,000.0,050626,000.6,E","$GPGGA,171514,6003.9494,N,00623.4509,E,2,11,0.8,1643.4,M,42.0,M,,","",-999,0,0.522,0.75,97.5,-0.112,98.4,0.736
"2026-06-05 17:30:00",4354,1436,13.59,"2026-06-05 17:30:00",3.363,825,-1.064,2.698,60,3.95,6,23.45,0.6,11,1646,2,0,0,"NAN",0.86,"$GPRMC,173014,A,6003.9497,N,00623.4509,E,000.0,000.0,050626,000.6,E","$GPGGA,173014,6003.9497,N,00623.4509,E,2,11,0.8,1646.1,M,42.0,M,,","",-999,0,0.402,0.943,97.6,-0.218,98.5,0.567
"2026-06-05 17:45:00",4355,1436,13.51,"2026-06-05 17:44:00",3.062,825,-1.064,2.698,60,3.95,6,23.45,0.6,11,1648,2,0,0,"NAN",0.89,"$GPRMC,174514,A,6003.9500,N,00623.4510,E,000.0,000.0,050626,000.6,E","$GPGGA,174514,6003.9500,N,00623.4510,E,2,11,0.8,1647.9,M,42.0,M,,","",-999,0,0.277,0.606,97.6,-0.332,98.5,0.428
"2026-06-05 18:00:00",4356,1436,13.44,"2026-06-05 18:00:00",2.798,826,-1.064,2.698,60,3.95,6,23.45,0.6,11,1648,2,0,0,"NAN",0.92,"$GPRMC,180014,A,6003.9499,N,00623.4510,E,000.0,000.0,050626,000.6,E","$GPGGA,180014,6003.9499,N,00623.4510,E,2,11,0.8,1648.4,M,42.0,M,,","",-999,0,0.182,0.413,97.6,-0.446,98.6,0.409
"2026-06-05 18:15:00",4357,1436,13.37,"2026-06-05 18:15:00",2.553,826,-1.063,2.7,60,3.95,6,23.45,0.6,11,1648,2,0,0,"NAN",0.91,"$GPRMC,181514,A,6003.9501,N,00623.4508,E,000.0,000.0,050626,000.6,E","$GPGGA,181514,6003.9501,N,00623.4508,E,2,11,0.8,1648.3,M,42.0,M,,","",-999,0,0.234,0.289,97.6,-0.452,98.5,0.371
"2026-06-05 18:30:00",4358,1436,13.31,"2026-06-05 18:30:00",2.381,826,-1.061,2.701,60,3.95,6,23.45,0.6,10,1648,2,0,0,"NAN",0.89,"$GPRMC,183014,A,6003.9500,N,00623.4513,E,000.0,000.0,050626,000.6,E","$GPGGA,183014,6003.9500,N,00623.4513,E,2,10,1.0,1648.2,M,42.0,M,,","",-999,0,0.199,0.505,97.7,-0.427,98.5,0.27
"2026-06-05 18:45:00",4359,1436,13.25,"2026-06-05 18:45:00",2.24,826,-1.055,2.708,60,3.95,6,23.45,0.6,9,1648,2,0,0,"NAN",0.77,"$GPRMC,184514,A,6003.9500,N,00623.4518,E,000.0,000.0,050626,000.6,E","$GPGGA,184514,6003.9500,N,00623.4518,E,2,09,0.9,1648.1,M,42.0,M,,","",-999,0,0.432,0.523,97.8,-0.275,98.5,0.415
"2026-06-05 19:00:00",4360,1436,13.21,"2026-06-05 18:59:00",2.141,826,-1.057,2.706,60,3.95,6,23.45,0.6,10,1648,2,0,0,"NAN",0.91,"$GPRMC,190014,A,6003.9499,N,00623.4521,E,000.0,000.0,050626,000.6,E","$GPGGA,190014,6003.9499,N,00623.4521,E,2,10,0.8,1648.0,M,42.0,M,,","",-999,0,0.445,0.691,97.7,-0.281,98.6,0.535
"2026-06-05 19:15:00",4361,1436,13.17,"2026-06-05 19:15:00",2.067,826,-1.054,2.709,60,3.95,6,23.45,0.6,10,1647,2,0,0,"NAN",0.81,"$GPRMC,191514,A,6003.9500,N,00623.4519,E,000.0,000.0,050626,000.6,E","$GPGGA,191514,6003.9500,N,00623.4519,E,2,10,0.8,1647.2,M,42.0,M,,","",-999,0,0.46,0.66,97.7,-0.313,98.7,0.58
"2026-06-05 19:30:00",4362,1436,13.15,"2026-06-05 19:28:00",2.027,826,-1.053,2.71,60,3.95,6,23.45,0.6,11,1648,2,0,0,"NAN",0.87,"$GPRMC,193014,A,6003.9495,N,00623.4511,E,000.0,000.0,050626,000.6,E","$GPGGA,193014,6003.9495,N,00623.4511,E,2,11,0.8,1647.5,M,42.0,M,,","",-999,0,0.537,0.946,97.7,-0.174,98.6,0.675
"2026-06-05 19:45:00",4363,1436,13.12,"2026-06-05 19:45:00",2.011,826,-1.051,2.711,60,3.949,6,23.45,0.6,10,1647,2,0,0,"NAN",0.87,"$GPRMC,194514,A,6003.9487,N,00623.4502,E,000.0,000.0,050626,000.6,E","$GPGGA,194514,6003.9487,N,00623.4502,E,2,10,0.8,1647.1,M,42.0,M,,","",-999,0,0.574,0.918,97.8,-0.104,98.7,0.789
"2026-06-05 20:00:00",4364,1436,13.1,"2026-06-05 20:00:00",1.996,826,-1.051,2.712,60,3.948,6,23.45,0.6,10,1646,2,0,0,"NAN",0.78,"$GPRMC,200014,A,6003.9481,N,00623.4496,E,000.0,000.0,050626,000.6,E","$GPGGA,200014,6003.9481,N,00623.4496,E,2,10,0.9,1646.0,M,42.0,M,,","",-999,0,0.321,0.609,97.7,-0.332,98.6,0.497
"2026-06-05 20:15:00",4365,1436,13.08,"2026-06-05 20:10:00",1.928,826,-1.052,2.711,60,3.947,6,23.45,0.6,11,1645,2,0,0,"NAN",0.75,"$GPRMC,201514,A,6003.9474,N,00623.4491,E,000.0,000.0,050626,000.6,E","$GPGGA,201514,6003.9474,N,00623.4491,E,2,11,0.8,1644.8,M,42.0,M,,","",-999,0,0.273,0.509,97.7,-0.44,98.6,0.314
"2026-06-05 20:30:00",4366,1436,13.07,"2026-06-05 20:26:00",1.86,826,-1.05,2.713,60,3.947,6,23.45,0.6,11,1644,2,0,0,"NAN",0.85,"$GPRMC,203014,A,6003.9473,N,00623.4491,E,000.0,000.0,050626,000.6,E","$GPGGA,203014,6003.9473,N,00623.4491,E,2,11,0.8,1644.1,M,42.0,M,,","",-999,0,0.304,0.626,97.8,-0.383,98.7,0.485
"2026-06-05 20:45:00",4367,1436,13.06,"2026-06-05 20:41:00",1.806,826,-1.049,2.714,60,3.948,6,23.45,0.6,12,1644,2,0,0,"NAN",0.79,"$GPRMC,204514,A,6003.9475,N,00623.4498,E,000.0,000.0,050626,000.6,E","$GPGGA,204514,6003.9475,N,00623.4498,E,2,12,0.7,1644.2,M,42.0,M,,","",-999,0,0.278,0.773,97.8,-0.383,98.6,0.364
"2026-06-05 21:00:00",4368,1436,13.06,"2026-06-05 20:59:00",1.778,828,-1.047,2.716,60,3.948,6,23.45,0.6,12,1645,2,0,0,"NAN",0.95,"$GPRMC,210014,A,6003.9475,N,00623.4499,E,000.0,000.0,050626,000.6,E","$GPGGA,210014,6003.9475,N,00623.4499,E,2,12,0.7,1645.0,M,42.0,M,,","",-999,0,0.425,0.45,97.8,-0.3,98.7,0.529
"2026-06-05 21:15:00",4369,1436,13.05,"2026-06-05 21:02:00",1.769,828,-1.05,2.713,60,3.947,6,23.45,0.6,10,1646,2,0,0,"NAN",0.77,"$GPRMC,211514,A,6003.9472,N,00623.4501,E,000.0,000.0,050626,000.6,E","$GPGGA,211514,6003.9472,N,00623.4501,E,2,10,0.8,1645.8,M,42.0,M,,","",-999,0,0.313,0.695,97.8,-0.402,98.6,0.371
"2026-06-05 21:30:00",4370,1436,13.05,"2026-06-05 21:16:00",1.742,828,-1.044,2.719,60,3.947,6,23.45,0.6,11,1647,2,0,0,"NAN",0.85,"$GPRMC,213014,A,6003.9471,N,00623.4501,E,000.0,000.0,050626,000.6,E","$GPGGA,213014,6003.9471,N,00623.4501,E,2,11,0.9,1646.8,M,42.0,M,,","",-999,0,0.224,0.5,97.8,-0.421,98.6,0.32
"2026-06-05 21:45:00",4371,1436,13.04,"2026-06-05 21:37:00",1.697,828,-1.045,2.718,60,3.947,6,23.45,0.6,10,1648,2,0,0,"NAN",0.76,"$GPRMC,214514,A,6003.9472,N,00623.4506,E,000.0,000.0,050626,000.6,E","$GPGGA,214514,6003.9472,N,00623.4506,E,2,10,0.9,1647.9,M,42.0,M,,","",-999,0,0.284,0.682,97.8,-0.364,98.7,0.364
"2026-06-05 22:00:00",4372,1436,13.04,"2026-06-05 21:55:00",1.668,828,-1.045,2.718,60,3.948,6,23.45,0.6,10,1648,2,0,0,"NAN",0.86,"$GPRMC,220014,A,6003.9477,N,00623.4514,E,000.0,000.0,050626,000.6,E","$GPGGA,220014,6003.9477,N,00623.4514,E,2,10,0.8,1647.9,M,42.0,M,,","",-999,0,0.25,0.522,97.8,-0.421,98.7,0.447
"2026-06-05 22:15:00",4373,1436,13.02,"2026-06-05 22:10:00",1.645,828,-1.046,2.717,60,3.948,6,23.45,0.6,10,1649,2,0,0,"NAN",0.83,"$GPRMC,221514,A,6003.9478,N,00623.4522,E,000.0,000.0,050626,000.6,E","$GPGGA,221514,6003.9478,N,00623.4522,E,2,10,0.9,1648.6,M,42.0,M,,","",-999,0,0.229,0.364,97.8,-0.471,98.6,0.32
"2026-06-05 22:30:00",4374,1436,13.02,"2026-06-05 22:29:00",1.614,828,-1.046,2.717,60,3.948,6,23.45,0.6,10,1648,2,0,0,"NAN",0.95,"$GPRMC,223015,A,6003.9475,N,00623.4526,E,000.0,000.0,050626,000.6,E","$GPGGA,223014,6003.9475,N,00623.4526,E,2,10,0.9,1648.0,M,42.0,M,,","",-999,0,0.183,0.46,97.8,-0.509,98.7,0.339
"2026-06-05 22:45:00",4375,1436,13.02,"2026-06-05 22:32:00",1.59,828,-1.045,2.718,60,3.947,6,23.45,0.6,11,1648,2,0,0,"NAN",0.98,"$GPRMC,224515,A,6003.9470,N,00623.4532,E,000.0,000.0,050626,000.6,E","$GPGGA,224514,6003.9470,N,00623.4532,E,2,11,0.8,1647.9,M,42.0,M,,","",-999,0,0.192,0.361,97.8,-0.503,98.7,0.339
"2026-06-05 23:00:00",4376,1436,13.02,"2026-06-05 22:46:00",1.562,828,-1.046,2.717,60,3.947,6,23.45,0.6,11,1647,2,0,0,"NAN",0.97,"$GPRMC,230015,A,6003.9468,N,00623.4534,E,000.0,000.0,050626,000.6,E","$GPGGA,230014,6003.9468,N,00623.4534,E,2,11,0.8,1646.9,M,42.0,M,,","",-999,0,0.083,0.367,97.8,-0.604,98.7,0.2
"2026-06-05 23:15:00",4377,1436,13.01,"2026-06-05 23:07:00",1.515,828,-1.045,2.718,60,3.947,6,23.45,0.6,11,1646,2,0,0,"NAN",0.01,"$GPRMC,231515,A,6003.9465,N,00623.4538,E,000.0,000.0,050626,000.6,E","$GPGGA,231514,6003.9465,N,00623.4538,E,2,11,0.7,1645.6,M,42.0,M,,","",-999,0,0.062,-0.045,97.8,-0.68,98.7,0.111
"2026-06-05 23:30:00",4378,1436,13.01,"2026-06-05 23:30:00",1.446,828,-1.045,2.718,60,3.946,6,23.45,0.6,12,1644,2,0,0,"NAN",0.93,"$GPRMC,233015,A,6003.9461,N,00623.4539,E,000.0,000.0,050626,000.6,E","$GPGGA,233014,6003.9461,N,00623.4539,E,2,12,0.7,1644.3,M,42.0,M,,","",-999,0,-0.073,0.039,97.8,-0.75,98.6,-0.123
"2026-06-05 23:45:00",4379,1436,13.01,"2026-06-05 23:33:00",1.339,828,-1.044,2.719,60,3.946,6,23.45,0.6,11,1644,2,0,0,"NAN",0.93,"$GPRMC,234514,A,6003.9462,N,00623.4535,E,000.0,000.0,050626,000.6,E","$GPGGA,234514,6003.9462,N,00623.4535,E,2,11,0.7,1643.6,M,42.0,M,,","",-999,0,-0.087,0.109,97.8,-0.807,98.6,-0.136
"2026-06-06 00:00:00",4380,1436,13,"2026-06-05 23:56:00",1.275,829,-1.044,2.719,60,3.946,6,23.45,0.6,9,1644,2,0,0,"NAN",0.94,"$GPRMC,000015,A,6003.9463,N,00623.4538,E,000.0,000.0,060626,000.6,E","$GPGGA,000014,6003.9463,N,00623.4538,E,2,09,0.8,1643.9,M,42.0,M,,","",-999,0,-0.104,-0.118,97.7,-0.813,98.6,-0.148
"2026-06-06 00:15:00",4381,1436,13,"2026-06-06 00:02:00",1.214,829,-1.042,2.721,60,3.947,6,23.45,0.6,10,1646,2,0,0,"NAN",0.97,"$GPRMC,001515,A,6003.9465,N,00623.4540,E,000.0,000.0,060626,000.6,E","$GPGGA,001514,6003.9465,N,00623.4540,E,2,10,0.8,1645.7,M,42.0,M,,","",-999,0,-0.064,-0.157,97.6,-0.902,98.3,-0.212
"2026-06-06 00:30:00",4382,1436,12.91,"2026-06-06 00:23:00",1.13,829,-1.043,2.72,60,3.947,6,23.45,0.6,10,1647,2,0,0,"NAN",0.03,"$GPRMC,003015,A,6003.9467,N,00623.4537,E,000.0,000.0,060626,000.6,E","$GPGGA,003014,6003.9468,N,00623.4537,E,2,10,0.8,1646.8,M,42.0,M,,","",-999,0,-0.118,0.405,97.5,-0.857,97.7,-0.148
"2026-06-06 00:45:00",4383,1436,12.84,"2026-06-06 00:42:00",1.022,829,-1.042,2.721,60,3.948,6,23.45,0.6,8,1649,2,0,0,"NAN",0.01,"$GPRMC,004515,A,6003.9477,N,00623.4535,E,000.0,000.0,060626,000.6,E","$GPGGA,004514,6003.9477,N,00623.4535,E,2,08,1.0,1648.6,M,42.0,M,,","",-999,0,-0.17,0.266,97.3,-0.838,97.1,-0.053
"2026-06-06 01:00:00",4384,1436,12.84,"2026-06-06 00:51:00",0.844,829,-1.043,2.72,60,3.949,6,23.45,0.6,9,1650,2,0,0,"NAN",0,"$GPRMC,010015,A,6003.9486,N,00623.4531,E,000.0,000.0,060626,000.6,E","$GPGGA,010014,6003.9486,N,00623.4531,E,2,09,1.0,1650.3,M,42.0,M,,","",-999,0,-0.337,-0.161,96.9,-1.028,96.8,-0.186
"2026-06-06 01:15:00",4385,1436,12.85,"2026-06-06 01:02:00",0.787,829,-1.042,2.721,60,3.949,6,23.45,0.6,9,1651,2,0,0,"NAN",0.98,"$GPRMC,011515,A,6003.9485,N,00623.4533,E,000.0,000.0,060626,000.6,E","$GPGGA,011514,6003.9485,N,00623.4533,E,2,09,1.0,1651.2,M,42.0,M,,","",-999,0,-0.316,0.264,97.5,-1.047,98.1,-0.186
"2026-06-06 01:30:00",4386,1436,12.96,"2026-06-06 01:16:00",0.865,829,-1.042,2.721,60,3.948,6,23.45,0.6,10,1651,2,0,0,"NAN",0.03,"$GPRMC,013015,A,6003.9480,N,00623.4544,E,000.0,000.0,060626,000.6,E","$GPGGA,013014,6003.9480,N,00623.4544,E,2,10,0.8,1651.0,M,42.0,M,,","",-999,0,-0.265,-0.211,97.6,-0.876,98.4,-0.11
"2026-06-06 01:45:00",4387,1436,12.83,"2026-06-06 01:45:00",0.928,829,-1.042,2.721,60,3.947,6,23.45,0.6,10,1650,2,0,0,"NAN",0.04,"$GPRMC,014515,A,6003.9474,N,00623.4541,E,000.0,000.0,060626,000.6,E","$GPGGA,014514,6003.9474,N,00623.4541,E,2,10,0.8,1649.7,M,42.0,M,,","",-999,0,-0.363,-0.056,97.6,-0.997,98.4,-0.174
"2026-06-06 02:00:00",4388,1436,12.82,"2026-06-06 01:53:00",0.89,829,-1.042,2.721,60,3.947,6,23.45,0.6,10,1648,2,0,0,"NAN",0.04,"$GPRMC,020015,A,6003.9469,N,00623.4540,E,000.0,000.0,060626,000.6,E","$GPGGA,020014,6003.9469,N,00623.4540,E,2,10,0.8,1648.4,M,42.0,M,,","",-999,0,-0.845,-0.54,97.6,-1.471,98.5,-0.535
"2026-06-06 02:15:00",4389,1436,12.83,"2026-06-06 02:04:00",0.668,829,-1.042,2.721,60,3.947,6,23.45,0.6,10,1648,2,0,0,"NAN",0.04,"$GPRMC,021515,A,6003.9469,N,00623.4544,E,000.0,000.0,060626,000.6,E","$GPGGA,021514,6003.9469,N,00623.4544,E,2,10,0.8,1647.6,M,42.0,M,,","",-999,0,-0.799,-0.274,97.7,-1.497,98.5,-0.579
"2026-06-06 02:30:00",4390,1436,12.84,"2026-06-06 02:28:00",0.438,829,-1.051,2.72,60,3.947,6,23.45,0.6,11,1648,2,0,0,"NAN",0.02,"$GPRMC,023015,A,6003.9472,N,00623.4545,E,000.0,000.0,060626,000.6,E","$GPGGA,023014,6003.9472,N,00623.4545,E,2,11,0.7,1648.3,M,42.0,M,,","",-999,0,-0.905,-0.708,97.7,-1.547,98.4,-0.743
"2026-06-06 02:45:00",4391,1436,12.82,"2026-06-06 02:31:00",0.252,829,-1.059,2.721,60,3.947,6,23.45,0.6,9,1647,2,0,0,"NAN",0.06,"$GPRMC,024515,A,6003.9468,N,00623.4542,E,000.0,000.0,060626,000.6,E","$GPGGA,024514,6003.9468,N,00623.4542,E,2,09,1.0,1647.0,M,42.0,M,,","",-999,0,-0.799,-0.364,97.6,-1.497,98.5,-0.541
"2026-06-06 03:00:00",4392,1436,12.84,"2026-06-06 02:51:00",0.224,830,-1.042,2.721,60,3.947,6,23.45,0.6,9,1648,2,0,0,"NAN",0.05,"$GPRMC,030015,A,6003.9468,N,00623.4529,E,000.0,000.0,060626,000.6,E","$GPGGA,030014,6003.9468,N,00623.4529,E,2,09,1.0,1647.8,M,42.0,M,,","",-999,0,-0.276,0.095,97.6,-1.003,98.1,-0.44
"2026-06-06 03:15:00",4393,1436,12.85,"2026-06-06 03:06:00",0.458,830,-1.042,2.721,60,3.947,6,23.45,0.6,9,1649,2,0,0,"NAN",0.06,"$GPRMC,031515,A,6003.9471,N,00623.4527,E,000.0,000.0,060626,000.6,E","$GPGGA,031514,6003.9471,N,00623.4527,E,2,09,1.0,1648.7,M,42.0,M,,","",-999,0,-0.181,0.447,97.2,-1.028,96.8,0.105
"2026-06-06 03:30:00",4394,1436,12.88,"2026-06-06 03:24:00",0.858,830,-1.042,2.721,60,3.948,6,23.45,0.6,10,1650,2,0,0,"NAN",0.04,"$GPRMC,033015,A,6003.9476,N,00623.4526,E,000.0,000.0,060626,000.6,E","$GPGGA,033014,6003.9476,N,00623.4526,E,2,10,0.9,1650.0,M,42.0,M,,","",-999,0,-0.193,0.211,96.3,-0.933,96,-0.079
"2026-06-06 03:45:00",4395,1436,12.96,"2026-06-06 03:31:00",1.366,830,-1.043,2.72,60,3.948,6,23.45,0.6,10,1651,2,0,0,"NAN",0.05,"$GPRMC,034515,A,6003.9479,N,00623.4528,E,000.0,000.0,060626,000.6,E","$GPGGA,034514,6003.9479,N,00623.4528,E,2,10,1.2,1650.9,M,42.0,M,,","",-999,0,0.175,0.361,96.2,-0.661,96.2,0.042
"2026-06-06 04:00:00",4396,1436,13,"2026-06-06 03:46:00",2.04,830,-1.048,2.714,60,3.948,6,23.45,0.6,9,1649,2,0,0,"NAN",0.02,"$GPRMC,040015,A,6003.9478,N,00623.4534,E,000.0,000.0,060626,000.6,E","$GPGGA,040014,6003.9478,N,00623.4534,E,2,09,0.8,1649.4,M,42.0,M,,","",-999,0,0.178,0.688,94.8,-0.591,95.5,0.618
"2026-06-06 04:15:00",4397,1436,13.01,"2026-06-06 04:01:00",2.668,830,-1.056,2.707,60,3.948,6,23.45,0.6,12,1647,2,0,0,"NAN",0.01,"$GPRMC,041515,A,6003.9479,N,00623.4531,E,000.0,000.0,060626,000.6,E","$GPGGA,041514,6003.9479,N,00623.4531,E,2,12,0.7,1647.4,M,42.0,M,,","",-999,0,-0.07,0.53,94.8,-0.781,95.2,0.345
"2026-06-06 04:30:00",4398,1436,13.04,"2026-06-06 04:16:00",3.312,830,-1.053,2.701,60,3.947,6,23.45,0.6,12,1647,2,0,0,"NAN",0.98,"$GPRMC,043015,A,6003.9472,N,00623.4534,E,000.0,000.0,060626,000.6,E","$GPGGA,043014,6003.9472,N,00623.4534,E,2,12,0.7,1646.6,M,42.0,M,,","",-999,0,0.364,0.737,94.9,-0.452,94.6,0.415
"2026-06-06 04:45:00",4399,1436,13.05,"2026-06-06 04:31:00",4.174,830,-1.047,2.707,60,3.947,6,23.45,0.6,12,1646,2,0,0,"NAN",0.98,"$GPRMC,044515,A,6003.9466,N,00623.4538,E,000.0,000.0,060626,000.6,E","$GPGGA,044514,6003.9466,N,00623.4538,E,2,12,0.8,1645.7,M,42.0,M,,","",-999,0,0.085,0.501,94.5,-0.604,94.3,0.459
"2026-06-06 05:00:00",4400,1436,13.08,"2026-06-06 04:46:00",4.961,830,-1.047,2.707,60,3.946,6,23.45,0.6,12,1645,2,0,0,"NAN",0.05,"$GPRMC,050015,A,6003.9463,N,00623.4544,E,000.0,000.0,060626,000.6,E","$GPGGA,050014,6003.9463,N,00623.4544,E,2,12,0.8,1644.6,M,42.0,M,,","",-999,0,0.461,0.945,94,-0.326,94,0.737
"2026-06-06 05:15:00",4401,1436,13.1,"2026-06-06 05:01:00",5.597,830,-1.047,2.715,60,3.947,6,23.45,0.6,11,1645,2,0,0,"NAN",0.03,"$GPRMC,051515,A,6003.9465,N,00623.4547,E,000.0,000.0,060626,000.6,E","$GPGGA,051514,6003.9465,N,00623.4547,E,2,11,0.8,1644.6,M,42.0,M,,","",-999,0,0.607,0.881,93,-0.231,93.3,0.68
"2026-06-06 05:30:00",4402,1436,13.12,"2026-06-06 05:17:00",5.891,830,-1.047,2.715,60,3.947,6,23.46,0.6,11,1646,2,0,0,"NAN",0.07,"$GPRMC,053015,A,6003.9468,N,00623.4552,E,000.0,000.0,060626,000.6,E","$GPGGA,053014,6003.9468,N,00623.4552,E,2,11,0.7,1645.9,M,42.0,M,,","",-999,0,0.442,1.021,93.6,-0.258,94.2,0.603
"2026-06-06 05:45:00",4403,1436,13.14,"2026-06-06 05:31:00",6.186,830,-1.047,2.715,60,3.947,6,23.45,0.6,11,1646,2,0,0,"NAN",0.07,"$GPRMC,054515,A,6003.9472,N,00623.4547,E,000.0,000.0,060626,000.6,E","$GPGGA,054514,6003.9472,N,00623.4547,E,2,11,0.7,1645.7,M,42.0,M,,","",-999,0,0.809,0.866,93.2,0.029,93.9,0.732
"2026-06-06 06:00:00",4404,1436,13.17,"2026-06-06 05:46:00",6.681,830,-1.047,2.715,60,3.948,6,23.45,0.6,10,1644,2,0,0,"NAN",0.03,"$GPRMC,060015,A,6003.9476,N,00623.4544,E,000.0,000.0,060626,000.6,E","$GPGGA,060014,6003.9476,N,00623.4544,E,2,10,0.8,1644.3,M,42.0,M,,","",-999,0,1.183,1.191,91.7,0.28,92.6,1.002
"2026-06-06 06:15:00",4405,1436,13.2,"2026-06-06 06:02:00",7.357,830,-1.047,2.715,60,3.948,6,23.45,0.6,10,1643,2,0,0,"NAN",0.03,"$GPRMC,061515,A,6003.9480,N,00623.4537,E,000.0,000.0,060626,000.6,E","$GPGGA,061514,6003.9480,N,00623.4537,E,2,10,0.8,1643.2,M,42.0,M,,","",-999,0,1.404,1.035,91.3,0.527,92,1.128
"2026-06-06 06:30:00",4406,1436,13.23,"2026-06-06 06:16:00",8.25,830,-1.03,2.715,60,3.948,6,23.45,0.6,9,1642,2,0,0,"NAN",0.07,"$GPRMC,063015,A,6003.9480,N,00623.4537,E,000.0,000.0,060626,000.6,E","$GPGGA,063014,6003.9480,N,00623.4537,E,2,09,0.9,1641.6,M,42.0,M,,","",-999,0,1.14,1.289,91.2,0.432,92.3,1.002
"2026-06-06 06:45:00",4407,1436,13.26,"2026-06-06 06:31:00",8.98,830,-1.047,2.715,60,3.948,6,23.45,0.6,10,1641,2,0,0,"NAN",0.06,"$GPRMC,064515,A,6003.9483,N,00623.4535,E,000.0,000.0,060626,000.6,E","$GPGGA,064514,6003.9483,N,00623.4535,E,2,10,0.8,1641.3,M,42.0,M,,","",-999,0,1.349,1.385,91.4,0.584,91.6,1.217
"2026-06-06 07:00:00",4408,1436,13.29,"2026-06-06 06:46:00",9.67,830,-1.047,2.715,60,3.948,6,23.45,0.6,10,1643,2,0,0,"NAN",0.04,"$GPRMC,070015,A,6003.9482,N,00623.4543,E,000.0,000.0,060626,000.6,E","$GPGGA,070014,6003.9482,N,00623.4543,E,2,10,0.8,1642.6,M,42.0,M,,","",-999,0,1.748,1.792,89.6,1.014,89,1.54
"2026-06-06 07:15:00",4409,1436,13.31,"2026-06-06 07:01:00",10.31,830,-1.03,2.715,60,3.949,6,23.45,0.6,11,1643,2,0,0,"NAN",0.04,"$GPRMC,071515,A,6003.9485,N,00623.4544,E,000.0,000.0,060626,000.6,E","$GPGGA,071514,6003.9485,N,00623.4544,E,2,11,0.8,1643.4,M,42.0,M,,","",-999,0,1.822,1.753,87.6,1.116,87.5,1.635
"2026-06-06 07:30:00",4410,1436,13.35,"2026-06-06 07:16:00",10.6,830,-1.03,2.724,60,3.949,6,23.45,0.6,11,1645,2,0,0,"NAN",0.05,"$GPRMC,073015,A,6003.9485,N,00623.4547,E,000.0,000.0,060626,000.6,E","$GPGGA,073014,6003.9485,N,00623.4547,E,2,11,0.8,1644.7,M,42.0,M,,","",-999,0,1.63,1.972,87.9,0.932,86.7,1.774
